Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
104432,Marketing,33,78985,13,184,100,Yes
104433,Operations,51,53268,15,180,100,Yes
104434,IT,22,23646,2,250,100,Yes
104435,IT,59,75371,10,147,100,Yes
104436,Operations,35,62816,13,140,100,Yes
104437,Finance,31,109460,18,200,100,Yes
104438,Finance,54,64112,23,168,100,Yes
104439,Operations,59,71048,11,230,100,Yes
104440,Marketing,24,74911,13,210,100,Yes
104441,Sales,31,95446,19,198,100,Yes
104442,Finance,49,21778,24,132,100,Yes
104443,HR,22,65752,24,207,100,Yes
104444,IT,36,104977,22,168,100,Yes
104445,Operations,59,90726,5,176,100,Yes
104446,HR,33,100840,3,207,88,Yes
104447,Operations,57,47289,19,160,100,Yes
104448,Support,37,64788,23,192,100,Yes
104449,IT,41,24747,13,198,100,Yes
104450,IT,39,94822,5,207,100,Yes
104451,Finance,27,20045,12,230,100,Yes
104452,Finance,58,115278,14,120,98,Yes
104453,HR,28,27758,6,200,100,Yes
104454,Support,33,43437,22,144,100,Yes
104455,Operations,57,39585,9,225,100,Yes
104456,Support,22,118759,17,132,100,Yes
104457,IT,31,29854,8,161,100,Yes
104458,HR,44,72076,13,240,100,Yes
104459,Sales,26,76950,5,240,100,Yes
104460,HR,46,37349,22,200,100,Yes
104461,Marketing,27,116228,22,184,100,Yes
104462,HR,59,41348,17,168,100,Yes
104463,Support,39,54296,3,225,100,Yes
104464,Marketing,26,39455,6,225,100,Yes
104465,Marketing,49,98824,14,160,100,Yes
104466,Marketing,59,74021,15,230,100,Yes
104467,Sales,22,91923,14,192,100,Yes
104468,HR,39,59293,11,150,81,Yes
104469,Support,24,119430,11,240,100,Yes
104470,HR,26,108552,9,176,100,Yes
104471,Sales,57,66116,6,189,100,Yes
104472,IT,48,60484,15,160,100,Yes
104473,Finance,50,50215,12,175,100,Yes
104474,Support,27,101638,6,176,100,Yes
104475,Support,29,23404,1,220,100,Yes
104476,HR,45,57260,16,168,100,Yes
104477,Finance,53,85642,20,180,100,Yes
104478,Operations,21,100731,15,120,94,Yes
104479,Operations,26,66009,2,168,96,Yes
104480,Sales,38,112689,17,200,100,Yes
104481,Operations,30,49605,3,198,100,Yes
104482,Support,48,73205,3,168,77,No
104483,Operations,31,57569,5,160,100,Yes
104484,IT,53,25580,17,147,100,Yes
104485,IT,21,25400,23,132,100,Yes
104486,IT,33,59643,17,161,100,Yes
104487,Operations,57,116185,20,147,100,Yes
104488,Sales,40,116032,6,168,100,Yes
104489,Marketing,21,106173,1,160,90,Yes
104490,Marketing,23,59015,7,240,100,Yes
104491,Finance,38,91713,15,192,100,Yes
104492,Marketing,34,92805,7,154,88,Yes
104493,Marketing,51,34974,19,120,100,Yes
104494,IT,47,34037,20,192,100,Yes
104495,IT,37,104292,22,250,100,Yes
104496,Operations,49,36167,11,230,100,Yes
104497,Finance,56,108754,23,175,100,Yes
104498,HR,57,110703,14,160,100,Yes
104499,Support,46,63148,13,160,100,Yes
104500,Finance,37,92153,20,240,100,Yes
104501,Finance,42,41534,9,168,100,Yes
104502,Sales,45,110995,9,140,97,Yes
104503,Operations,22,106078,16,126,100,Yes
104504,Sales,42,76879,12,154,100,Yes
104505,Finance,25,85839,10,176,100,Yes
104506,Finance,24,49756,6,168,97,Yes
104507,Finance,56,32683,18,198,100,Yes
104508,Marketing,26,69485,2,225,100,Yes
104509,Support,41,118231,20,200,100,Yes
104510,Support,33,31025,9,200,100,Yes
104511,Sales,57,106426,19,144,100,Yes
104512,Finance,45,38715,6,168,92,Yes
104513,Support,46,90097,2,150,85,Yes
104514,IT,59,118383,15,168,100,Yes
104515,Support,40,112943,17,200,100,Yes
104516,Operations,53,107116,16,210,100,Yes
104517,Operations,34,95705,21,132,100,Yes
104518,Support,56,37116,8,168,100,Yes
104519,IT,37,56744,10,180,100,Yes
104520,Operations,41,107579,10,230,100,Yes
104521,Marketing,36,22124,18,140,100,Yes
104522,Support,36,58051,10,200,100,Yes
104523,Marketing,40,27176,9,168,100,Yes
104524,Support,49,111310,24,207,100,Yes
104525,HR,48,84818,19,168,100,Yes
104526,HR,28,38676,1,126,77,No
104527,HR,44,65177,4,175,85,Yes
104528,Operations,23,110296,24,147,100,Yes
104529,Marketing,45,20997,3,230,100,Yes
104530,Marketing,39,79330,10,198,100,Yes
104531,Marketing,53,63769,12,147,100,Yes
104532,IT,22,98653,18,120,100,Yes
104533,Marketing,35,31231,23,230,100,Yes
104534,IT,42,115287,20,207,100,Yes
104535,HR,30,92976,6,189,100,Yes
104536,HR,38,105447,21,168,100,Yes
104537,Operations,42,75965,2,144,68,No
104538,Support,47,101144,10,240,100,Yes
104539,HR,33,115201,2,200,100,Yes
104540,Support,53,81517,9,138,95,Yes
104541,Support,25,112693,10,198,100,Yes
104542,Operations,46,114315,2,154,100,Yes
104543,Finance,33,115504,8,138,93,Yes
104544,Finance,47,47387,24,200,100,Yes
104545,Sales,34,24090,17,144,100,Yes
104546,Operations,44,44945,17,216,100,Yes
104547,Sales,23,60239,4,192,91,Yes
104548,Sales,50,23743,18,176,100,Yes
104549,Finance,55,50924,12,154,100,Yes
104550,Operations,34,30196,17,140,100,Yes
104551,Finance,32,111815,9,198,100,Yes
104552,Sales,48,88860,19,147,100,Yes
104553,Operations,49,61400,14,176,100,Yes
104554,Sales,37,105177,14,216,100,Yes
104555,Marketing,41,113018,17,180,100,Yes
104556,Support,43,118530,2,207,100,Yes
104557,Operations,40,100399,8,138,96,Yes
104558,Operations,31,68795,5,140,76,No
104559,Support,54,71553,7,210,100,Yes
104560,Sales,30,44111,22,184,100,Yes
104561,Marketing,30,83083,16,168,100,Yes
104562,IT,26,81600,16,184,100,Yes
104563,Support,56,70022,17,161,100,Yes
104564,Finance,44,23199,22,240,100,Yes
104565,Sales,32,70897,7,176,100,Yes
104566,Support,43,58038,20,210,100,Yes
104567,Support,47,75038,8,192,100,Yes
104568,Operations,57,27897,8,144,94,Yes
104569,Finance,26,84541,23,150,100,Yes
104570,Finance,21,34892,11,160,100,Yes
104571,Finance,26,28271,15,168,100,Yes
104572,Support,42,44815,18,220,100,Yes
104573,IT,44,65612,6,225,100,Yes
104574,HR,45,53357,22,192,100,Yes
104575,Sales,35,95088,12,175,100,Yes
104576,HR,46,36267,15,154,100,Yes
104577,Support,28,38268,23,175,100,Yes
104578,HR,44,34263,6,150,100,Yes
104579,Support,58,90935,18,250,100,Yes
104580,HR,26,115347,24,144,100,Yes
104581,Finance,55,79660,20,168,100,Yes
104582,Marketing,21,85527,9,160,100,Yes
104583,Finance,56,83379,8,161,100,Yes
104584,Finance,32,114542,14,168,100,Yes
104585,Operations,58,61271,19,200,100,Yes
104586,Operations,31,86612,19,198,100,Yes
104587,HR,32,27235,8,200,100,Yes
104588,Support,59,108757,2,144,78,No
104589,Finance,27,36417,4,175,84,Yes
104590,HR,31,118075,6,168,100,Yes
104591,Operations,56,54609,3,147,93,Yes
104592,Marketing,51,53902,3,160,100,Yes
104593,Sales,53,43645,19,200,100,Yes
104594,HR,33,82873,11,176,100,Yes
104595,Marketing,38,107218,10,120,89,Yes
104596,Sales,44,84558,12,140,100,Yes
104597,IT,29,82233,14,184,100,Yes
104598,HR,51,43401,18,147,100,Yes
104599,HR,30,27771,24,150,100,Yes
104600,IT,22,61335,9,180,100,Yes
104601,IT,58,94451,15,198,100,Yes
104602,HR,35,99434,24,225,100,Yes
104603,IT,23,87449,3,168,100,Yes
104604,Finance,51,112604,23,160,100,Yes
104605,Sales,26,21942,11,140,100,Yes
104606,Sales,23,40388,10,250,100,Yes
104607,Sales,31,103251,18,192,100,Yes
104608,Finance,35,77042,4,138,88,Yes
104609,Support,48,73740,13,189,100,Yes
104610,IT,30,85873,6,184,90,Yes
104611,Marketing,58,67024,21,176,100,Yes
104612,IT,27,43450,13,225,100,Yes
104613,HR,35,76965,20,120,100,Yes
104614,Operations,38,30057,5,161,100,Yes
104615,Sales,38,113249,20,147,100,Yes
104616,IT,44,28983,14,176,100,Yes
104617,Marketing,22,39995,13,207,100,Yes
104618,HR,40,111628,14,200,100,Yes
104619,Finance,54,97681,8,126,91,Yes
104620,Support,46,58886,16,140,100,Yes
104621,Finance,27,109025,13,120,89,Yes
104622,Marketing,58,116572,24,132,100,Yes
104623,HR,50,115149,15,126,100,Yes
104624,Sales,25,114020,19,216,100,Yes
104625,IT,31,22673,1,180,89,Yes
104626,HR,21,54890,22,189,100,Yes
104627,Support,54,97513,2,160,100,Yes
104628,Finance,21,43466,18,207,100,Yes
104629,Support,39,112545,19,184,100,Yes
104630,Support,22,70406,8,147,99,Yes
104631,Marketing,41,23688,3,154,86,Yes
104632,Marketing,40,89284,23,168,100,Yes
104633,IT,43,33665,14,161,100,Yes
104634,Marketing,41,40641,9,154,96,Yes
104635,Marketing,44,52500,8,216,100,Yes
104636,HR,24,55797,17,230,100,Yes
104637,Sales,32,104766,23,216,100,Yes
104638,IT,42,65950,23,250,100,Yes
104639,HR,40,45046,24,180,100,Yes
104640,Sales,38,29638,16,147,100,Yes
104641,Support,21,106363,10,138,87,Yes
104642,HR,50,41173,21,230,100,Yes
104643,Operations,53,33222,10,120,87,Yes
104644,HR,44,70064,24,161,100,Yes
104645,Marketing,34,57010,6,230,100,Yes
104646,Sales,56,38095,22,150,100,Yes
104647,IT,25,21439,17,207,100,Yes
104648,IT,31,105550,16,161,100,Yes
104649,Sales,44,25375,15,207,100,Yes
104650,Marketing,51,109023,22,198,100,Yes
104651,Finance,33,111238,14,161,100,Yes
104652,HR,36,40600,4,200,100,Yes
104653,Marketing,44,22466,4,200,100,Yes
104654,Operations,33,65097,2,184,92,Yes
104655,Support,44,73276,11,168,100,Yes
104656,Sales,46,70117,4,200,100,Yes
104657,HR,22,66971,21,150,100,Yes
104658,IT,36,26928,21,240,100,Yes
104659,Support,58,108016,16,180,100,Yes
104660,Finance,21,75309,21,198,100,Yes
104661,Operations,31,94647,4,140,90,Yes
104662,IT,55,60888,1,198,100,Yes
104663,Sales,49,115025,24,126,100,Yes
104664,HR,57,63832,19,144,100,Yes
104665,Sales,37,29404,2,175,82,Yes
104666,Support,59,53639,9,225,100,Yes
104667,HR,48,98118,23,200,100,Yes
104668,Marketing,49,80598,13,192,100,Yes
104669,Finance,23,86399,18,240,100,Yes
104670,Marketing,30,47684,16,154,100,Yes
104671,Marketing,34,88591,16,250,100,Yes
104672,Sales,32,97722,10,160,100,Yes
104673,Support,50,22682,9,176,100,Yes
104674,Finance,52,58046,11,200,100,Yes
104675,HR,52,41832,4,240,100,Yes
104676,HR,52,36997,10,168,97,Yes
104677,Operations,46,54640,3,144,69,No
104678,IT,21,96882,6,150,99,Yes
104679,Operations,22,60491,3,192,100,Yes
104680,Operations,37,83043,9,147,94,Yes
104681,HR,50,92725,3,168,79,No
104682,Sales,59,65520,18,225,100,Yes
104683,Marketing,27,82919,8,198,100,Yes
104684,Support,47,84442,22,240,100,Yes
104685,Marketing,29,41770,8,207,100,Yes
104686,Marketing,42,67498,15,210,100,Yes
104687,Finance,54,81477,13,150,100,Yes
104688,HR,21,20244,7,192,100,Yes
104689,Support,29,52788,19,161,100,Yes
104690,Sales,40,115341,8,150,91,Yes
104691,Finance,39,99453,10,132,91,Yes
104692,IT,56,77737,17,210,100,Yes
104693,Sales,24,66489,1,192,100,Yes
104694,Operations,29,91303,13,220,100,Yes
104695,Sales,42,48390,13,150,100,Yes
104696,Sales,38,30247,24,161,100,Yes
104697,Marketing,32,89051,16,225,100,Yes
104698,Sales,59,79719,9,250,100,Yes
104699,Operations,29,54678,10,126,83,Yes
104700,Operations,26,107802,6,216,100,Yes
104701,HR,39,96286,5,198,100,Yes
104702,Sales,27,49583,2,126,55,No
104703,Marketing,36,28076,11,184,100,Yes
104704,Sales,25,38006,9,144,100,Yes
104705,IT,36,35051,6,147,99,Yes
104706,IT,21,24314,8,207,100,Yes
104707,Marketing,57,48670,9,161,100,Yes
104708,HR,59,87551,9,220,100,Yes
104709,HR,39,30236,8,225,100,Yes
104710,Operations,57,55568,12,184,100,Yes
104711,Operations,37,80314,8,138,89,Yes
104712,Finance,46,111903,3,250,100,Yes
104713,Marketing,42,36352,13,140,100,Yes
104714,Sales,28,65650,19,230,100,Yes
104715,Support,53,30346,2,192,100,Yes
104716,Marketing,22,45156,17,126,100,Yes
104717,Finance,50,75904,16,250,100,Yes
104718,Operations,40,34035,4,175,92,Yes
104719,Marketing,38,36108,18,250,100,Yes
104720,Marketing,30,22853,14,144,100,Yes
104721,Operations,44,104156,2,250,100,Yes
104722,Finance,24,24176,13,168,100,Yes
104723,Operations,57,45920,21,132,100,Yes
104724,HR,24,74850,20,160,100,Yes
104725,Sales,33,26829,17,200,100,Yes
104726,Operations,45,110666,15,180,100,Yes
104727,Finance,33,93927,20,250,100,Yes
104728,IT,38,104860,5,168,100,Yes
104729,HR,44,60667,7,210,100,Yes
104730,IT,22,85842,18,120,100,Yes
104731,Support,53,55843,24,180,100,Yes
104732,Operations,39,70808,11,168,100,Yes
104733,HR,29,50543,18,200,100,Yes
104734,Sales,48,92780,5,154,97,Yes
104735,Operations,55,26611,13,144,100,Yes
104736,Sales,59,108242,18,180,100,Yes
104737,Marketing,30,104612,2,140,76,No
104738,IT,21,66902,20,120,100,Yes
104739,HR,41,53043,4,192,100,Yes
104740,Sales,29,25271,13,147,100,Yes
104741,Finance,35,92867,24,207,100,Yes
104742,Sales,55,97089,16,175,100,Yes
104743,Finance,25,78745,6,140,95,Yes
104744,Operations,42,116876,8,138,97,Yes
104745,HR,43,82077,16,230,100,Yes
104746,Sales,27,79119,13,200,100,Yes
104747,Support,43,31573,23,140,100,Yes
104748,Sales,45,41409,4,225,100,Yes
104749,Support,47,105970,2,207,100,Yes
104750,HR,26,44464,9,126,100,Yes
104751,Sales,54,62840,18,161,100,Yes
104752,Finance,29,68785,17,147,100,Yes
104753,Sales,53,40662,8,220,100,Yes
104754,IT,26,38228,15,126,100,Yes
104755,Operations,57,80721,9,200,100,Yes
104756,Marketing,51,69223,17,216,100,Yes
104757,Finance,54,27386,23,180,100,Yes
104758,IT,49,26862,2,154,72,No
104759,Support,34,60108,6,138,92,Yes
104760,Operations,56,111788,5,168,100,Yes
104761,HR,56,95023,17,198,100,Yes
104762,Finance,35,100140,2,144,70,No
104763,Marketing,28,102963,18,168,100,Yes
104764,Operations,46,47201,10,175,100,Yes
104765,Support,56,88578,10,230,100,Yes
104766,Marketing,41,69966,6,207,100,Yes
104767,HR,48,74774,12,189,100,Yes
104768,HR,24,30386,17,192,100,Yes
104769,Support,36,97228,13,200,100,Yes
104770,Finance,42,35225,20,120,100,Yes
104771,Support,32,36693,16,161,100,Yes
104772,Sales,36,92197,10,144,100,Yes
104773,HR,58,63021,21,184,100,Yes
104774,Operations,57,38261,2,180,89,Yes
104775,Sales,49,47378,2,207,100,Yes
104776,IT,38,106755,23,126,100,Yes
104777,Marketing,30,31937,7,175,100,Yes
104778,Sales,59,86330,6,168,100,Yes
104779,Marketing,38,67366,1,175,100,Yes
104780,Support,21,92322,12,192,100,Yes
104781,Sales,59,60160,13,140,100,Yes
104782,Support,41,65313,12,144,100,Yes
104783,IT,21,47032,19,240,100,Yes
104784,HR,35,111963,9,160,100,Yes
104785,IT,24,37358,10,132,88,Yes
104786,HR,40,81710,17,198,100,Yes
104787,Support,30,115326,18,207,100,Yes
104788,HR,43,106157,8,154,100,Yes
104789,Marketing,54,68821,7,189,100,Yes
104790,Operations,53,48365,9,250,100,Yes
104791,IT,54,33189,10,192,100,Yes
104792,Sales,59,96749,12,161,100,Yes
104793,IT,30,27248,15,192,100,Yes
104794,Marketing,40,24369,15,160,100,Yes
104795,HR,21,83763,4,132,74,No
104796,Marketing,33,28050,4,180,100,Yes
104797,Finance,21,48605,23,184,100,Yes
104798,Finance,25,69616,1,250,100,Yes
104799,Sales,36,74479,12,210,100,Yes
104800,Marketing,35,100934,2,198,100,Yes
104801,Support,48,60883,15,180,100,Yes
104802,Sales,51,53055,17,175,100,Yes
104803,Support,43,88731,7,154,96,Yes
104804,Sales,37,110987,6,168,82,Yes
104805,Finance,54,27450,12,189,100,Yes
104806,Sales,33,22925,19,200,100,Yes
104807,Finance,34,100051,1,132,84,Yes
104808,HR,31,70272,21,147,100,Yes
104809,Support,48,25310,14,150,100,Yes
104810,Marketing,52,51817,4,240,100,Yes
104811,Sales,55,112944,5,216,100,Yes
104812,Finance,51,64528,1,200,100,Yes
104813,IT,37,75779,1,161,94,Yes
104814,Support,29,104816,21,160,100,Yes
104815,Sales,30,102641,6,147,89,Yes
104816,Operations,28,104083,5,120,68,No
104817,HR,41,96310,2,175,86,Yes
104818,HR,33,35457,21,176,100,Yes
104819,IT,25,62311,5,200,86,Yes
104820,Finance,26,23980,9,180,100,Yes
104821,Sales,50,40886,19,207,100,Yes
104822,Support,51,97112,21,200,100,Yes
104823,Finance,37,70877,15,200,100,Yes
104824,HR,31,117427,13,150,99,Yes
104825,Finance,40,56181,12,161,100,Yes
104826,HR,29,53262,5,225,100,Yes
104827,Finance,22,20947,2,126,82,Yes
104828,IT,57,20022,4,168,90,Yes
104829,Marketing,21,21128,18,207,100,Yes
104830,IT,24,99522,21,126,100,Yes
104831,IT,56,52322,10,230,100,Yes
104832,Marketing,45,68929,13,230,100,Yes
104833,Marketing,23,101696,12,216,100,Yes
104834,Sales,29,29808,2,132,69,No
104835,Support,42,115148,15,147,100,Yes
104836,Support,43,72882,14,161,98,Yes
104837,Sales,32,41725,10,138,89,Yes
104838,IT,30,92534,22,200,100,Yes
104839,IT,54,59950,8,150,90,Yes
104840,HR,30,108954,15,220,100,Yes
104841,HR,50,103576,13,240,100,Yes
104842,Support,42,40557,8,147,100,Yes
104843,Sales,26,41825,21,207,100,Yes
104844,Operations,22,28998,21,200,100,Yes
104845,Operations,50,56080,22,126,100,Yes
104846,Sales,22,77797,14,240,100,Yes
104847,HR,52,35802,1,132,82,Yes
104848,Support,36,31167,13,180,100,Yes
104849,Support,32,62407,8,198,100,Yes
104850,HR,21,33338,18,160,100,Yes
104851,Operations,28,96289,22,168,100,Yes
104852,Finance,33,91520,9,220,100,Yes
104853,Finance,35,38895,13,176,100,Yes
104854,HR,28,67910,3,220,100,Yes
104855,Finance,30,85898,18,168,100,Yes
104856,Marketing,25,23454,10,210,100,Yes
104857,Sales,39,106540,5,160,99,Yes
104858,Sales,58,80797,6,132,84,Yes
104859,HR,31,103137,8,168,100,Yes
104860,IT,40,70637,24,225,100,Yes
104861,Operations,40,25349,7,192,100,Yes
104862,HR,41,59963,21,168,100,Yes
104863,Finance,38,95583,18,250,100,Yes
104864,Operations,30,27750,14,189,100,Yes
104865,IT,54,114929,15,200,100,Yes
104866,Finance,46,42463,10,210,100,Yes
104867,Support,50,94935,21,168,100,Yes
104868,Marketing,29,78792,12,138,100,Yes
104869,Finance,51,33686,7,216,100,Yes
104870,Marketing,24,83528,7,140,94,Yes
104871,Operations,26,119811,11,161,85,Yes
104872,Marketing,34,42787,13,150,100,Yes
104873,Operations,24,34776,15,126,100,Yes
104874,Operations,46,115063,18,200,100,Yes
104875,Operations,59,77427,7,168,97,Yes
104876,Operations,37,81086,6,207,100,Yes
104877,Operations,39,83308,23,138,100,Yes
104878,Finance,26,35797,11,120,85,Yes
104879,Operations,49,25302,8,126,90,Yes
104880,Finance,31,83172,20,180,100,Yes
104881,Operations,36,58059,1,161,86,Yes
104882,Marketing,50,20908,8,207,100,Yes
104883,Support,45,80252,8,180,100,Yes
104884,Operations,31,100659,19,184,100,Yes
104885,IT,27,32877,3,132,81,Yes
104886,Operations,46,34239,5,168,99,Yes
104887,Operations,42,106971,3,168,98,Yes
104888,Marketing,45,47313,15,192,100,Yes
104889,Sales,39,62103,14,210,100,Yes
104890,Marketing,51,68408,21,138,100,Yes
104891,IT,46,103251,15,140,100,Yes
104892,Sales,56,108771,24,140,100,Yes
104893,HR,43,111665,17,161,100,Yes
104894,HR,33,30534,18,126,100,Yes
104895,IT,45,63060,2,161,79,No
104896,Marketing,22,37189,12,189,100,Yes
104897,Finance,22,106067,16,207,100,Yes
104898,IT,36,30967,4,138,72,No
104899,Support,29,101991,2,161,92,Yes
104900,Sales,48,85563,14,200,100,Yes
104901,Sales,33,28660,11,210,100,Yes
104902,Operations,55,110875,13,250,100,Yes
104903,HR,33,59823,7,207,100,Yes
104904,Sales,51,75842,10,240,100,Yes
104905,IT,41,29616,24,168,100,Yes
104906,Sales,52,95976,1,140,66,No
104907,IT,54,68738,21,220,100,Yes
104908,Finance,28,33107,4,200,100,Yes
104909,Operations,22,81404,18,200,100,Yes
104910,HR,58,114182,6,176,100,Yes
104911,Sales,52,111787,2,120,75,No
104912,IT,48,35954,3,144,60,No
104913,Marketing,57,36943,14,161,100,Yes
104914,HR,21,60725,8,189,100,Yes
104915,Finance,30,65434,16,161,100,Yes
104916,IT,24,105751,19,168,100,Yes
104917,Support,55,30110,18,189,100,Yes
104918,Support,30,107091,6,154,96,Yes
104919,Operations,31,36462,14,198,100,Yes
104920,Operations,34,99232,3,168,96,Yes
104921,Finance,58,74081,16,126,100,Yes
104922,Finance,32,72799,1,184,100,Yes
104923,Operations,37,86567,12,168,100,Yes
104924,Sales,36,109301,14,176,100,Yes
104925,Sales,55,71224,19,240,100,Yes
104926,IT,22,76063,22,161,100,Yes
104927,Marketing,31,75240,19,120,100,Yes
104928,IT,23,101352,9,225,100,Yes
104929,Marketing,49,37868,7,150,83,Yes
104930,Finance,38,95973,14,200,100,Yes
104931,HR,40,100989,5,180,100,Yes
104932,IT,34,42222,18,138,100,Yes
104933,IT,54,99794,9,126,63,No
104934,Marketing,51,83924,21,144,100,Yes
104935,Finance,38,119854,7,207,100,Yes
104936,Finance,50,98513,9,120,100,Yes
104937,Support,45,74649,4,132,63,No
104938,Marketing,39,103749,17,200,100,Yes
104939,Finance,28,30223,12,150,100,Yes
104940,Operations,48,68166,6,138,90,Yes
104941,Sales,28,59369,18,250,100,Yes
104942,Support,51,106379,8,225,100,Yes
104943,Operations,23,89392,21,230,100,Yes
104944,HR,23,79526,15,184,100,Yes
104945,IT,42,32661,3,200,100,Yes
104946,Support,37,35591,2,140,77,No
104947,HR,56,91718,24,225,100,Yes
104948,IT,37,75235,23,138,100,Yes
104949,Sales,34,27970,9,230,100,Yes
104950,Finance,29,67922,8,250,100,Yes
104951,Operations,50,50755,4,126,71,No
104952,Marketing,41,39416,2,132,78,No
104953,Operations,32,33672,14,192,100,Yes
104954,Sales,57,103468,2,240,100,Yes
104955,HR,52,66996,2,250,100,Yes
104956,Marketing,31,94095,22,168,100,Yes
104957,Finance,40,20064,7,140,100,Yes
104958,Sales,55,88835,12,200,100,Yes
104959,Marketing,31,90385,6,147,89,Yes
104960,Sales,28,25639,18,250,100,Yes
104961,Sales,24,31055,4,180,94,Yes
104962,Finance,47,79220,19,200,100,Yes
104963,Support,58,107594,13,175,100,Yes
104964,IT,50,49427,20,230,100,Yes
104965,Marketing,47,102516,21,154,100,Yes
104966,Finance,41,84666,23,176,100,Yes
104967,Sales,40,84274,2,225,100,Yes
104968,Finance,24,30866,8,132,91,Yes
104969,Support,31,23889,19,132,100,Yes
104970,IT,33,68226,9,168,100,Yes
104971,Operations,29,51335,4,240,100,Yes
104972,Marketing,24,70547,16,184,100,Yes
104973,IT,32,46162,19,189,100,Yes
104974,HR,29,109449,10,180,100,Yes
104975,Marketing,33,44687,6,180,100,Yes
104976,IT,46,118756,16,144,100,Yes
104977,Sales,58,30995,10,200,100,Yes
104978,Marketing,33,76488,13,132,100,Yes
104979,Marketing,59,22631,9,161,100,Yes
104980,Finance,48,54954,7,189,94,Yes
104981,Sales,39,25967,4,192,100,Yes
104982,HR,44,108294,19,225,100,Yes
104983,Operations,39,107278,4,138,76,No
104984,Support,33,84471,19,150,100,Yes
104985,IT,33,57116,19,138,100,Yes
104986,Finance,48,112116,12,216,100,Yes
